time,open,high,low,close,tick_volume,spread,real_volume
2019-10-29 16:00:00+00:00,1.10953,1.11184,1.10948,1.1108,8888,1,0
2019-10-29 20:00:00+00:00,1.1108,1.11142,1.11048,1.11118,3059,1,0
2019-10-30 00:00:00+00:00,1.11117,1.11141,1.11066,1.11099,2958,1,0
2019-10-30 04:00:00+00:00,1.11099,1.11123,1.11064,1.11097,1997,1,0
2019-10-30 08:00:00+00:00,1.11097,1.11232,1.11097,1.11116,7282,1,0
2019-10-30 12:00:00+00:00,1.11116,1.11269,1.1102,1.11076,10086,1,0
2019-10-30 16:00:00+00:00,1.11077,1.11255,1.11058,1.1116,8830,1,0
2019-10-30 20:00:00+00:00,1.1116,1.11533,1.108,1.11516,12582,1,0
2019-10-31 00:00:00+00:00,1.11516,1.11696,1.11516,1.11663,4645,1,0
2019-10-31 04:00:00+00:00,1.11663,1.11703,1.11606,1.11613,3014,1,0
2019-10-31 08:00:00+00:00,1.11613,1.11756,1.11573,1.11634,9667,1,0
2019-10-31 12:00:00+00:00,1.11634,1.11747,1.11417,1.11482,11074,1,0
2019-10-31 16:00:00+00:00,1.11483,1.11587,1.11314,1.11459,11278,1,0
2019-10-31 20:00:00+00:00,1.11459,1.1154,1.11403,1.11514,3831,1,0
2019-11-01 00:00:00+00:00,1.11514,1.11665,1.11487,1.11654,3289,1,0
2019-11-01 04:00:00+00:00,1.11654,1.11666,1.11609,1.11642,2314,2,0
2019-11-01 08:00:00+00:00,1.11642,1.11687,1.11477,1.1149499999999999,5320,1,0
2019-11-01 12:00:00+00:00,1.11496,1.11577,1.11281,1.11464,10347,1,0
2019-11-01 16:00:00+00:00,1.11469,1.11718,1.11469,1.1161699999999999,10652,1,0
2019-11-01 20:00:00+00:00,1.11618,1.11697,1.11587,1.1165,4264,1,0
2019-11-04 00:00:00+00:00,1.11683,1.11696,1.11595,1.11671,2196,1,0
2019-11-04 04:00:00+00:00,1.11671,1.11737,1.11652,1.11677,2083,1,0
2019-11-04 08:00:00+00:00,1.11677,1.11753,1.11491,1.11649,8299,1,0
2019-11-04 12:00:00+00:00,1.11649,1.11701,1.11522,1.1156,6692,1,0
2019-11-04 16:00:00+00:00,1.1156,1.11569,1.114,1.11411,7111,1,0
2019-11-04 20:00:00+00:00,1.11411,1.11428,1.11247,1.11272,4160,1,0
2019-11-05 00:00:00+00:00,1.11269,1.1131,1.11216,1.11255,3693,1,0
2019-11-05 04:00:00+00:00,1.11255,1.11282,1.11124,1.11278,3495,1,0
2019-11-05 08:00:00+00:00,1.11278,1.11401,1.11242,1.11292,7670,1,0
2019-11-05 12:00:00+00:00,1.11292,1.1131199999999999,1.10953,1.10992,9135,1,0
2019-11-05 16:00:00+00:00,1.10992,1.10997,1.10638,1.10678,12301,1,0
2019-11-05 20:00:00+00:00,1.10678,1.10752,1.10634,1.10742,5086,1,0
2019-11-06 00:00:00+00:00,1.10742,1.10757,1.10666,1.10752,2961,1,0
2019-11-06 04:00:00+00:00,1.10752,1.10799,1.10696,1.10757,2224,1,0
2019-11-06 08:00:00+00:00,1.10758,1.10927,1.10721,1.1091199999999999,7084,1,0
2019-11-06 12:00:00+00:00,1.1091199999999999,1.10921,1.1077,1.10879,5996,1,0
2019-11-06 16:00:00+00:00,1.10879,1.10884,1.10649,1.10659,9109,1,0
2019-11-06 20:00:00+00:00,1.10659,1.10733,1.1065,1.10658,4485,1,0
2019-11-07 00:00:00+00:00,1.10658,1.10714,1.10633,1.10644,2809,1,0
2019-11-07 04:00:00+00:00,1.10644,1.10655,1.10549,1.10605,3064,1,0
2019-11-07 08:00:00+00:00,1.10605,1.10837,1.10581,1.10777,10186,1,0
2019-11-07 12:00:00+00:00,1.10777,1.10915,1.10653,1.1067,11003,1,0
2019-11-07 16:00:00+00:00,1.1067,1.10693,1.10361,1.10407,12439,1,0
2019-11-07 20:00:00+00:00,1.10407,1.10536,1.10383,1.10497,6411,1,0
2019-11-08 00:00:00+00:00,1.10492,1.10533,1.10458,1.10516,3864,1,0
2019-11-08 04:00:00+00:00,1.10516,1.10542,1.10468,1.10523,2197,1,0
2019-11-08 08:00:00+00:00,1.10523,1.10553,1.10379,1.10384,7008,1,0
2019-11-08 12:00:00+00:00,1.10384,1.10478,1.10259,1.10305,8053,1,0
2019-11-08 16:00:00+00:00,1.10305,1.10328,1.10166,1.10199,9186,1,0
2019-11-08 20:00:00+00:00,1.10199,1.10244,1.10184,1.10189,2722,1,0
2019-11-11 00:00:00+00:00,1.10185,1.10237,1.10164,1.10182,2398,1,0
2019-11-11 04:00:00+00:00,1.10182,1.10255,1.1017,1.10254,1695,1,0
2019-11-11 08:00:00+00:00,1.10252,1.10332,1.10209,1.10295,5476,1,0
2019-11-11 12:00:00+00:00,1.10295,1.1043,1.10256,1.10383,5548,1,0
2019-11-11 16:00:00+00:00,1.10383,1.10414,1.10309,1.10388,6137,1,0
2019-11-11 20:00:00+00:00,1.10388,1.10392,1.10311,1.10323,2071,1,0
2019-11-12 00:00:00+00:00,1.10323,1.10379,1.10281,1.10282,2774,1,0
2019-11-12 04:00:00+00:00,1.10282,1.1036,1.10263,1.10348,2141,1,0
2019-11-12 08:00:00+00:00,1.10348,1.10385,1.10188,1.10326,6889,1,0
2019-11-12 12:00:00+00:00,1.10325,1.10365,1.1011,1.10202,6484,1,0
2019-11-12 16:00:00+00:00,1.10202,1.10227,1.10025,1.10106,8640,1,0
2019-11-12 20:00:00+00:00,1.10107,1.10148,1.10052,1.10088,4513,1,0
2019-11-13 00:00:00+00:00,1.10089,1.1014,1.10068,1.10105,4503,1,0
2019-11-13 04:00:00+00:00,1.10105,1.10159,1.10083,1.1015,2449,1,0
2019-11-13 08:00:00+00:00,1.10148,1.10184,1.09991,1.1015,6470,1,0
2019-11-13 12:00:00+00:00,1.1015,1.10202,1.09997,1.1007500000000001,7859,1,0
2019-11-13 16:00:00+00:00,1.1007500000000001,1.10155,1.09953,1.0999,8583,1,0
2019-11-13 20:00:00+00:00,1.0999,1.10091,1.09981,1.10053,4603,1,0
2019-11-14 00:00:00+00:00,1.10052,1.10109,1.10035,1.10041,3388,1,0
2019-11-14 04:00:00+00:00,1.1004,1.10056,1.0995,1.09984,2946,1,0
2019-11-14 08:00:00+00:00,1.09983,1.10156,1.0994,1.10007,7842,1,0
2019-11-14 12:00:00+00:00,1.10007,1.10042,1.0989,1.09984,6184,1,0
2019-11-14 16:00:00+00:00,1.09983,1.10205,1.09926,1.10177,8267,1,0
2019-11-14 20:00:00+00:00,1.10177,1.10273,1.10155,1.10212,3950,1,0
2019-11-15 00:00:00+00:00,1.10212,1.10269,1.10184,1.10249,3684,1,0
2019-11-15 04:00:00+00:00,1.1025,1.10297,1.10214,1.10217,2164,1,0
2019-11-15 08:00:00+00:00,1.10217,1.10253,1.10145,1.10189,5538,1,0
2019-11-15 12:00:00+00:00,1.10189,1.10432,1.10183,1.10419,6143,1,0
2019-11-15 16:00:00+00:00,1.10419,1.10548,1.10376,1.10536,7579,1,0
2019-11-15 20:00:00+00:00,1.10537,1.10567,1.10507,1.10515,2684,1,0
2019-11-18 00:00:00+00:00,1.1050200000000001,1.10586,1.10477,1.10576,2483,1,0
2019-11-18 04:00:00+00:00,1.10576,1.10644,1.10575,1.10611,2602,1,0
2019-11-18 08:00:00+00:00,1.10612,1.10678,1.10547,1.10618,7033,1,0
2019-11-18 12:00:00+00:00,1.10617,1.1067,1.10538,1.10564,6127,1,0
2019-11-18 16:00:00+00:00,1.10564,1.10899,1.10554,1.10815,7394,1,0
2019-11-18 20:00:00+00:00,1.10815,1.10831,1.1071,1.10718,2851,1,0
2019-11-19 00:00:00+00:00,1.10718,1.10741,1.1062400000000001,1.10695,2998,1,0
2019-11-19 04:00:00+00:00,1.10696,1.10785,1.10691,1.10752,2024,1,0
2019-11-19 08:00:00+00:00,1.10752,1.10814,1.10644,1.10682,5820,1,0
2019-11-19 12:00:00+00:00,1.10682,1.10814,1.10655,1.10774,5290,1,0
2019-11-19 16:00:00+00:00,1.10772,1.10838,1.10718,1.10804,7385,1,0
2019-11-19 20:00:00+00:00,1.10804,1.10828,1.10759,1.1078000000000001,3127,1,0
2019-11-20 00:00:00+00:00,1.10777,1.10801,1.10703,1.10723,4089,1,0
2019-11-20 04:00:00+00:00,1.10723,1.10772,1.107,1.10741,2343,1,0
2019-11-20 08:00:00+00:00,1.10742,1.10742,1.10558,1.10636,6371,1,0
2019-11-20 12:00:00+00:00,1.10636,1.10688,1.1053,1.10638,5903,1,0
2019-11-20 16:00:00+00:00,1.10638,1.10813,1.10581,1.10665,8837,1,0
2019-11-20 20:00:00+00:00,1.10666,1.10748,1.10628,1.10723,6690,1,0
2019-11-21 00:00:00+00:00,1.10723,1.10793,1.10718,1.10771,3312,1,0
2019-11-21 04:00:00+00:00,1.10772,1.10787,1.1074,1.10758,2967,1,0
2019-11-21 08:00:00+00:00,1.10758,1.1089,1.10705,1.10863,6337,1,0
2019-11-21 12:00:00+00:00,1.10863,1.10969,1.10753,1.10758,6953,1,0
2019-11-21 16:00:00+00:00,1.10757,1.10822,1.10604,1.10625,8935,1,0
2019-11-21 20:00:00+00:00,1.10626,1.10627,1.10521,1.10581,3325,1,0
2019-11-22 00:00:00+00:00,1.1058,1.10657,1.10567,1.10641,2655,1,0
2019-11-22 04:00:00+00:00,1.10641,1.1067,1.10617,1.1066,1359,1,0
2019-11-22 08:00:00+00:00,1.1066,1.10875,1.1047,1.1060699999999999,10441,1,0
2019-11-22 12:00:00+00:00,1.1060699999999999,1.10676,1.10511,1.10581,6573,1,0
2019-11-22 16:00:00+00:00,1.10581,1.10597,1.1022,1.10236,7846,1,0
2019-11-22 20:00:00+00:00,1.10234,1.1029,1.10144,1.10182,3771,1,0
2019-11-25 00:00:00+00:00,1.10175,1.10248,1.10147,1.10233,2970,2,0
2019-11-25 04:00:00+00:00,1.10233,1.10299,1.10184,1.10291,2690,1,0
2019-11-25 08:00:00+00:00,1.1029,1.1032,1.10102,1.10133,6519,1,0
2019-11-25 12:00:00+00:00,1.10133,1.10186,1.10055,1.10164,4963,1,0
2019-11-25 16:00:00+00:00,1.10164,1.10248,1.10035,1.10056,7557,1,0
2019-11-25 20:00:00+00:00,1.10056,1.10143,1.10044,1.10126,3346,1,0
2019-11-26 00:00:00+00:00,1.10129,1.10157,1.10072,1.1012,3391,1,0
2019-11-26 04:00:00+00:00,1.1012,1.10165,1.10088,1.1014599999999999,2897,1,0
2019-11-26 08:00:00+00:00,1.1014599999999999,1.10199,1.10112,1.10141,5866,1,0
2019-11-26 12:00:00+00:00,1.10141,1.10248,1.10135,1.10172,5229,1,0
2019-11-26 16:00:00+00:00,1.10172,1.10219,1.10072,1.10199,7797,1,0
2019-11-26 20:00:00+00:00,1.10199,1.10255,1.10173,1.10194,3458,1,0
2019-11-27 00:00:00+00:00,1.10194,1.10246,1.10151,1.10161,2389,1,0
2019-11-27 04:00:00+00:00,1.10161,1.10179,1.10081,1.10094,1804,1,0
2019-11-27 08:00:00+00:00,1.10094,1.1014,1.10026,1.10092,5426,1,0
2019-11-27 12:00:00+00:00,1.10092,1.10133,1.09984,1.10021,6802,1,0
2019-11-27 16:00:00+00:00,1.10021,1.10058,1.09923,1.10002,8510,1,0
2019-11-27 20:00:00+00:00,1.10002,1.10072,1.09969,1.09989,4551,1,0
2019-11-28 00:00:00+00:00,1.09987,1.10101,1.09986,1.10072,3440,1,0
2019-11-28 04:00:00+00:00,1.1007500000000001,1.10081,1.1004,1.10068,1524,2,0
2019-11-28 08:00:00+00:00,1.10068,1.10178,1.10054,1.10138,4790,1,0
2019-11-28 12:00:00+00:00,1.10138,1.10152,1.10004,1.10082,5030,1,0
2019-11-28 16:00:00+00:00,1.10082,1.10101,1.1002,1.10078,2802,1,0
2019-11-28 20:00:00+00:00,1.10077,1.10108,1.10062,1.1007500000000001,3160,1,0
2019-11-29 00:00:00+00:00,1.10071,1.10124,1.10071,1.10115,1936,1,0
2019-11-29 04:00:00+00:00,1.10115,1.10127,1.1009,1.10103,1875,1,0
2019-11-29 08:00:00+00:00,1.10103,1.10134,1.1002,1.10045,4798,1,0
2019-11-29 12:00:00+00:00,1.10045,1.1007,1.0981,1.09925,5745,1,0
2019-11-29 16:00:00+00:00,1.09925,1.10282,1.099,1.10162,9930,1,0
2019-11-29 20:00:00+00:00,1.10161,1.10232,1.10135,1.10152,3325,1,0
2019-12-02 00:00:00+00:00,1.10229,1.10265,1.10152,1.10183,2501,1,0
2019-12-02 04:00:00+00:00,1.10183,1.10212,1.10166,1.10191,1584,1,0
2019-12-02 08:00:00+00:00,1.10192,1.10226,1.1011,1.10142,6059,1,0
2019-12-02 12:00:00+00:00,1.10142,1.10366,1.10029,1.10327,6077,1,0
2019-12-02 16:00:00+00:00,1.10327,1.1091,1.10325,1.10749,11387,1,0
2019-12-02 20:00:00+00:00,1.10749,1.10849,1.10701,1.10784,3884,1,0
2019-12-03 00:00:00+00:00,1.10782,1.10822,1.10714,1.10722,2623,1,0
2019-12-03 04:00:00+00:00,1.10721,1.1078000000000001,1.10713,1.10732,1894,1,0
2019-12-03 08:00:00+00:00,1.10732,1.10868,1.10719,1.10834,6046,1,0
2019-12-03 12:00:00+00:00,1.10834,1.1086,1.10658,1.10723,8551,1,0
2019-12-03 16:00:00+00:00,1.10723,1.10934,1.10698,1.10882,9568,1,0
2019-12-03 20:00:00+00:00,1.10882,1.10905,1.1078999999999999,1.10809,3339,1,0
2019-12-04 00:00:00+00:00,1.10809,1.10846,1.10766,1.10791,3223,1,0
2019-12-04 04:00:00+00:00,1.10791,1.10812,1.10736,1.10752,1935,1,0
2019-12-04 08:00:00+00:00,1.10752,1.10878,1.10667,1.10724,8031,1,0
2019-12-04 12:00:00+00:00,1.10724,1.11077,1.10675,1.11072,8190,1,0
2019-12-04 16:00:00+00:00,1.11072,1.11161,1.10682,1.10777,10775,1,0
2019-12-04 20:00:00+00:00,1.10777,1.10802,1.10672,1.10775,3739,1,0
2019-12-05 00:00:00+00:00,1.10772,1.10853,1.10771,1.1084100000000001,2863,1,0
2019-12-05 04:00:00+00:00,1.1084100000000001,1.10868,1.10811,1.10831,1716,1,0
2019-12-05 08:00:00+00:00,1.10831,1.10929,1.10791,1.1092,5364,1,0
2019-12-05 12:00:00+00:00,1.1092,1.11007,1.10845,1.10928,6258,1,0
2019-12-05 16:00:00+00:00,1.10926,1.11078,1.1090200000000001,1.11046,7564,1,0
2019-12-05 20:00:00+00:00,1.11046,1.11079,1.1096,1.11042,4080,1,0
2019-12-06 00:00:00+00:00,1.11042,1.1107,1.11021,1.11064,2321,1,0
2019-12-06 04:00:00+00:00,1.11066,1.11088,1.11059,1.11064,1602,1,0
2019-12-06 08:00:00+00:00,1.11064,1.11097,1.10952,1.10966,4499,1,0
2019-12-06 12:00:00+00:00,1.10966,1.11013,1.10687,1.1078000000000001,7323,1,0
2019-12-06 16:00:00+00:00,1.1078000000000001,1.1078999999999999,1.10396,1.10547,9071,1,0
2019-12-06 20:00:00+00:00,1.10547,1.10611,1.10504,1.10605,3272,1,0
2019-12-09 00:00:00+00:00,1.10566,1.1060699999999999,1.10543,1.10571,2518,1,0
2019-12-09 04:00:00+00:00,1.10571,1.10597,1.10533,1.10586,1616,1,0
2019-12-09 08:00:00+00:00,1.10587,1.10691,1.10583,1.10654,4527,1,0
2019-12-09 12:00:00+00:00,1.10654,1.10779,1.10608,1.10751,4638,1,0
2019-12-09 16:00:00+00:00,1.10751,1.10768,1.10551,1.10567,5554,1,0
2019-12-09 20:00:00+00:00,1.10567,1.10658,1.10553,1.10635,2626,1,0
2019-12-10 00:00:00+00:00,1.10635,1.10683,1.10627,1.10678,2213,1,0
2019-12-10 04:00:00+00:00,1.10678,1.10708,1.10656,1.1067,1841,1,0
2019-12-10 08:00:00+00:00,1.1067,1.10781,1.1065,1.10768,4386,1,0
2019-12-10 12:00:00+00:00,1.10768,1.10846,1.10698,1.10785,6489,1,0
2019-12-10 16:00:00+00:00,1.10785,1.10966,1.10738,1.10865,8324,1,0
2019-12-10 20:00:00+00:00,1.10864,1.10976,1.10846,1.10919,4040,1,0
2019-12-11 00:00:00+00:00,1.10914,1.10958,1.10864,1.10952,3554,1,0
2019-12-11 04:00:00+00:00,1.10952,1.10954,1.1088,1.10893,1530,1,0
2019-12-11 08:00:00+00:00,1.10893,1.10901,1.10794,1.10835,5206,1,0
2019-12-11 12:00:00+00:00,1.10835,1.10905,1.10701,1.10853,6412,1,0
2019-12-11 16:00:00+00:00,1.10853,1.10974,1.1083,1.10922,7137,1,0
2019-12-11 20:00:00+00:00,1.10922,1.11447,1.10879,1.11294,10017,1,0
2019-12-12 00:00:00+00:00,1.11294,1.11402,1.11284,1.11398,2738,1,0
2019-12-12 04:00:00+00:00,1.11398,1.11441,1.11372,1.11399,2303,1,0
2019-12-12 08:00:00+00:00,1.11399,1.11418,1.11246,1.11275,4957,1,0
2019-12-12 12:00:00+00:00,1.11275,1.11541,1.11264,1.11385,9174,1,0
2019-12-12 16:00:00+00:00,1.11385,1.11482,1.1108,1.11102,15208,1,0
2019-12-12 20:00:00+00:00,1.11102,1.1135,1.1103,1.11286,10381,1,0
2019-12-13 00:00:00+00:00,1.11294,1.11993,1.11032,1.11768,12607,1,0
2019-12-13 04:00:00+00:00,1.11768,1.11812,1.11701,1.11746,4717,1,0
2019-12-13 08:00:00+00:00,1.11746,1.11816,1.11629,1.11801,12366,1,0
2019-12-13 12:00:00+00:00,1.11801,1.1186,1.11663,1.11697,9725,1,0
2019-12-13 16:00:00+00:00,1.11696,1.11728,1.11121,1.11156,19033,1,0
2019-12-13 20:00:00+00:00,1.11156,1.11227,1.1112,1.11181,4985,1,0
2019-12-16 00:00:00+00:00,1.11269,1.11309,1.11226,1.11281,3556,1,0
2019-12-16 04:00:00+00:00,1.11281,1.11365,1.11281,1.11349,2299,1,0
2019-12-16 08:00:00+00:00,1.11349,1.11505,1.11261,1.11347,8615,1,0
2019-12-16 12:00:00+00:00,1.11347,1.11546,1.11334,1.11534,5883,1,0
2019-12-16 16:00:00+00:00,1.11534,1.1158,1.11347,1.11427,7052,1,0
2019-12-16 20:00:00+00:00,1.11427,1.1148,1.1141,1.1143399999999999,3234,1,0
2019-12-17 00:00:00+00:00,1.11435,1.11572,1.11341,1.11391,4549,1,0
2019-12-17 04:00:00+00:00,1.11391,1.11493,1.1139000000000001,1.11473,2357,1,0
2019-12-17 08:00:00+00:00,1.11473,1.11518,1.11291,1.11501,7436,1,0
2019-12-17 12:00:00+00:00,1.11499,1.11745,1.11445,1.1146,9410,1,0
2019-12-17 16:00:00+00:00,1.1146,1.11577,1.11457,1.11516,8290,1,0
2019-12-17 20:00:00+00:00,1.11516,1.11536,1.11456,1.11487,3368,1,0
2019-12-18 00:00:00+00:00,1.11483,1.11541,1.11389,1.11408,3088,2,0
2019-12-18 04:00:00+00:00,1.11408,1.11421,1.11291,1.11349,2912,1,0
2019-12-18 08:00:00+00:00,1.11349,1.11425,1.11265,1.11328,6649,1,0
2019-12-18 12:00:00+00:00,1.11326,1.11365,1.11102,1.11172,7185,1,0
2019-12-18 16:00:00+00:00,1.11172,1.11341,1.11114,1.1118,8139,1,0
2019-12-18 20:00:00+00:00,1.1118,1.11205,1.11121,1.11127,3517,1,0
2019-12-19 00:00:00+00:00,1.11126,1.11247,1.11119,1.11236,3326,1,0
2019-12-19 04:00:00+00:00,1.11236,1.11323,1.1123,1.11267,2337,1,0
2019-12-19 08:00:00+00:00,1.11267,1.11392,1.11243,1.11363,5956,1,0
2019-12-19 12:00:00+00:00,1.11363,1.11442,1.111,1.1115,9606,1,0
2019-12-19 16:00:00+00:00,1.11148,1.11305,1.11072,1.11249,9759,1,0
2019-12-19 20:00:00+00:00,1.11249,1.11293,1.11171,1.11204,3820,1,0
2019-12-20 00:00:00+00:00,1.11201,1.11246,1.11159,1.11184,2966,2,0
2019-12-20 04:00:00+00:00,1.11182,1.112,1.11137,1.11194,2319,1,0
2019-12-20 08:00:00+00:00,1.11194,1.11236,1.1114600000000001,1.1120700000000001,5693,1,0
2019-12-20 12:00:00+00:00,1.11206,1.1122,1.10859,1.1091199999999999,7838,1,0
2019-12-20 16:00:00+00:00,1.1091199999999999,1.10917,1.10677,1.10684,7143,1,0
2019-12-20 20:00:00+00:00,1.10684,1.10786,1.10662,1.10753,3867,1,0
2019-12-23 00:00:00+00:00,1.1075,1.10813,1.1072899999999999,1.10783,3308,1,0
2019-12-23 04:00:00+00:00,1.10783,1.10831,1.10746,1.1082,2139,2,0
2019-12-23 08:00:00+00:00,1.1082,1.10886,1.10802,1.10834,5488,1,0
2019-12-23 12:00:00+00:00,1.10832,1.10881,1.10698,1.10802,7272,1,0
2019-12-23 16:00:00+00:00,1.10802,1.10958,1.10764,1.10907,7395,1,0
2019-12-23 20:00:00+00:00,1.10907,1.10947,1.1087,1.10895,3600,1,0
2019-12-24 00:00:00+00:00,1.10895,1.10939,1.10868,1.10877,3270,1,0
2019-12-24 04:00:00+00:00,1.10877,1.10896,1.10852,1.10893,2171,1,0
2019-12-24 08:00:00+00:00,1.10893,1.10896,1.10748,1.10748,4836,1,0
2019-12-24 12:00:00+00:00,1.10749,1.10852,1.1069,1.10782,5478,1,0
2019-12-24 16:00:00+00:00,1.10782,1.10934,1.10774,1.10876,5168,1,0
2019-12-24 20:00:00+00:00,1.10877,1.1088,1.10804,1.10859,25211,2,0
2019-12-26 00:00:00+00:00,1.10879,1.10947,1.10874,1.10904,3242,11,0
2019-12-26 04:00:00+00:00,1.10904,1.10936,1.10882,1.10898,1720,1,0
2019-12-26 08:00:00+00:00,1.10898,1.1096300000000001,1.10859,1.10915,1895,2,0
2019-12-26 12:00:00+00:00,1.10915,1.11001,1.1082,1.10981,2558,1,0
2019-12-26 16:00:00+00:00,1.10981,1.11049,1.10899,1.11025,2634,1,0
2019-12-26 20:00:00+00:00,1.11025,1.11088,1.1095,1.10974,2751,1,0
2019-12-27 00:00:00+00:00,1.1097299999999999,1.11098,1.1094,1.11092,4661,1,0
2019-12-27 04:00:00+00:00,1.11089,1.11221,1.11082,1.11206,4138,1,0
2019-12-27 08:00:00+00:00,1.11206,1.11416,1.11174,1.11384,7310,1,0
2019-12-27 12:00:00+00:00,1.11384,1.11592,1.11364,1.11533,7933,1,0
2019-12-27 16:00:00+00:00,1.11534,1.11844,1.11519,1.11835,8286,1,0
2019-12-27 20:00:00+00:00,1.11835,1.11882,1.11711,1.11754,4454,1,0
2019-12-30 00:00:00+00:00,1.11754,1.11951,1.11713,1.11944,3676,1,0
2019-12-30 04:00:00+00:00,1.11944,1.12107,1.11915,1.12025,4403,1,0
2019-12-30 08:00:00+00:00,1.12025,1.12057,1.11898,1.11992,7201,1,0
2019-12-30 12:00:00+00:00,1.11992,1.12025,1.11816,1.11947,7704,1,0
2019-12-30 16:00:00+00:00,1.11947,1.12206,1.11885,1.12105,9727,1,0
2019-12-30 20:00:00+00:00,1.12105,1.12121,1.11962,1.11985,3661,1,0
2019-12-31 00:00:00+00:00,1.11985,1.12136,1.11976,1.12124,2618,1,0
2019-12-31 04:00:00+00:00,1.12124,1.12145,1.11987,1.12069,2730,1,0
2019-12-31 08:00:00+00:00,1.12069,1.12173,1.12027,1.12136,4916,1,0
2019-12-31 12:00:00+00:00,1.12136,1.1239,1.12086,1.12379,7507,1,0
2019-12-31 16:00:00+00:00,1.12381,1.12392,1.1216,1.12288,12156,1,0
2019-12-31 20:00:00+00:00,1.1229,1.1229,1.12089,1.12102,3482,1,0
2020-01-02 00:00:00+00:00,1.12081,1.12239,1.12081,1.12204,3483,11,0
2020-01-02 04:00:00+00:00,1.12204,1.1224,1.12008,1.12043,3230,1,0
2020-01-02 08:00:00+00:00,1.12043,1.1214,1.12011,1.12029,5837,1,0
2020-01-02 12:00:00+00:00,1.12029,1.12037,1.1183,1.11962,7040,1,0
2020-01-02 16:00:00+00:00,1.11961,1.1203,1.11635,1.11698,11058,1,0
2020-01-02 20:00:00+00:00,1.11698,1.11733,1.11636,1.11722,4882,1,0
2020-01-03 00:00:00+00:00,1.11722,1.11784,1.11683,1.11736,2126,1,0
2020-01-03 04:00:00+00:00,1.11736,1.11774,1.11644,1.11663,4439,1,0
2020-01-03 08:00:00+00:00,1.11663,1.11714,1.11399,1.114,8722,1,0
2020-01-03 12:00:00+00:00,1.114,1.11487,1.1125,1.11382,8731,1,0
2020-01-03 16:00:00+00:00,1.11382,1.11797,1.11353,1.1172,10238,1,0
2020-01-03 20:00:00+00:00,1.1172,1.11732,1.1152,1.11576,5357,1,0
2020-01-06 00:00:00+00:00,1.11638,1.11682,1.11582,1.11627,4444,1,0
2020-01-06 04:00:00+00:00,1.11627,1.11709,1.11605,1.11623,3065,1,0
2020-01-06 08:00:00+00:00,1.11623,1.11936,1.11571,1.11932,7165,1,0
2020-01-06 12:00:00+00:00,1.11932,1.12054,1.11899,1.11977,6961,1,0
2020-01-06 16:00:00+00:00,1.11976,1.12002,1.11809,1.11949,7681,1,0
2020-01-06 20:00:00+00:00,1.11949,1.11989,1.1188,1.11968,3146,1,0
2020-01-07 00:00:00+00:00,1.1196,1.11975,1.11891,1.11934,2882,1,0
2020-01-07 04:00:00+00:00,1.11934,1.11944,1.11828,1.11829,2122,1,0
2020-01-07 08:00:00+00:00,1.11829,1.11896,1.11725,1.11844,8474,1,0
2020-01-07 12:00:00+00:00,1.11843,1.1186,1.11547,1.11561,8811,1,0
2020-01-07 16:00:00+00:00,1.1156,1.11622,1.11335,1.11424,9660,1,0
2020-01-07 20:00:00+00:00,1.11424,1.11536,1.11413,1.11526,3960,1,0
2020-01-08 00:00:00+00:00,1.11529,1.11681,1.11439,1.1155599999999999,9590,1,0
2020-01-08 04:00:00+00:00,1.1155599999999999,1.11613,1.1145100000000001,1.1149,5939,1,0
2020-01-08 08:00:00+00:00,1.11489,1.11548,1.11253,1.11384,10289,1,0
2020-01-08 12:00:00+00:00,1.11382,1.11385,1.1111,1.11199,9354,1,0
2020-01-08 16:00:00+00:00,1.11199,1.11308,1.11086,1.11179,10641,1,0
2020-01-08 20:00:00+00:00,1.11178,1.11178,1.11016,1.11053,4806,1,0
2020-01-09 00:00:00+00:00,1.11053,1.11193,1.11033,1.11173,3480,1,0
2020-01-09 04:00:00+00:00,1.11173,1.11189,1.11126,1.11182,2236,1,0
2020-01-09 08:00:00+00:00,1.11181,1.11203,1.10983,1.10993,7984,1,0
2020-01-09 12:00:00+00:00,1.10994,1.11173,1.10965,1.11148,7406,1,0
2020-01-09 16:00:00+00:00,1.11149,1.11149,1.10923,1.11046,7468,1,0
2020-01-09 20:00:00+00:00,1.11046,1.11097,1.11033,1.11051,3450,1,0
2020-01-10 00:00:00+00:00,1.11051,1.11093,1.11017,1.11041,2448,1,0
2020-01-10 04:00:00+00:00,1.11041,1.1111,1.11035,1.11089,2008,1,0
2020-01-10 08:00:00+00:00,1.11089,1.1111,1.1091199999999999,1.10964,5256,1,0
2020-01-10 12:00:00+00:00,1.1096300000000001,1.11136,1.1085,1.10966,8162,1,0
2020-01-10 16:00:00+00:00,1.10966,1.11291,1.10861,1.11223,9649,1,0
2020-01-10 20:00:00+00:00,1.11223,1.11231,1.11165,1.11165,2747,1,0
2020-01-13 00:00:00+00:00,1.11134,1.11213,1.11128,1.11212,1930,1,0
2020-01-13 04:00:00+00:00,1.11212,1.11317,1.112,1.11297,1965,1,0
2020-01-13 08:00:00+00:00,1.11297,1.11359,1.11147,1.1115,5929,1,0
2020-01-13 12:00:00+00:00,1.1115,1.11283,1.11127,1.11187,5947,1,0
2020-01-13 16:00:00+00:00,1.11187,1.11469,1.11175,1.11397,7324,1,0
2020-01-13 20:00:00+00:00,1.11397,1.11447,1.1133,1.11338,2856,1,0
